comment_text,content_id,형태소,형태소기반_감정,맥락기반_감정
그래도 다이소에서 영양제를 팔아서 저희같은 서민들한텐 도움이 되는것 같습니다 전 락토핏유산균이랑 더레드석류즙은 꼭 챙기고 있는데 다른건 뭐 챙기면 좋을지요 나이는 53세 입니다,48,"['다이소', '영양제', '저희', '서민', '도움', '락토핏', '유산균', '레드', '석류', '챙기', '챙기', '나이']",긍정,긍정
비타민D 샀었는데 이번거까지만 먹고 다른거사야겠네요;;; 유산균이나 초산균은 성분땜에 온라인에서 따로사는게 효과 더 좋네요. 유산균은 번갈아가면서 바꿔먹고 애사비는 꼭 좋은습관초산균으로 먹어용 ㅎㅎ 혈당스파이크 진짜 덜함...,49,"['비타민', '이번', '유산균', '초산', '성분', '온라인', '효과', '유산균', '번갈', '바꾸', '습관', '초산', '혈당', '스파이크']",긍정,긍정
보라색 마그네슘 변비에 좋다는 그... 수산화? 맞나여?,49,"['보라색', '마그네슘', '변비', '수산']",중립,긍정
미쳣다 낼 다이소갈 예정이었음👍,50,"['미치', '다이소', '예정']",중립,긍정
다이소 영양제 호기심에 사서 먹어봤는데 바나바잎이랑 좋은습관 초산균 먹어주니까 혈당 잘잡아주더라고요 가격이 싸니까 꾸준히 먹어보려고요 ㅎㅎ,50,"['다이소', '영양제', '호기심', '습관', '초산', '혈당', '가격']",중립,긍정
매번 보면서도 내가 정말 할 수 잇을까? 오늘은 한번은 시도를 해 봐야겟다는 생각이 드네요. 늘 감사합니다 용기를 주셔서,51,"['오늘', '시도', '생각', '감사', '용기']",긍정,긍정
좋은 정보 감사합니다.^^,51,"['정보', '감사']",긍정,긍정
요즘 다이소 가격대비 품질이 좋기때문에 잘고르면 계속 팔리는 것 같아요 ~ 집근처에 다이소없는 지방이나 다이소가기 귀찮으신분 .. 궁금한 점들이 있었는데 많이 해결되었습니다 감사합니다 모두 가격표가 붙어있어서.. 직접 사서 보내는데요 영상을 보니까 그냥 보내시는군요... 굳이 다이소제품이라고 하지 않아도 별다른 클레임 없는 것인지ㅠ 궁금하네요 온라인몰 사업자로 가입하긴했는데 온라인으로 보내야겠어요 아직 가격스티커 때문에 못보내봐서요,51,"['요즘', '다이소', '가격', '대비', '품질', '때문', '고르', '팔리', '근처', '다이소', '지방', '다이소', '귀찮', '해결', '감사', '가격표', '보내', '영상', '보내', '다이소', '제품', '별다르', '클레이', '궁금하', '온라인', '사업자', '가입', '온라인', '보내', '가격', '스티커', '때문', '보내']",긍정,긍정
쿠팡이 항상 가격이 저렴한거 아니었나요,51,"['쿠팡', '가격', '저렴하', '아니']",긍정,긍정
"좋은정보 감사합니다. 다이소에 가격이 붙어 있는데, 쿠팡에서 판매를 해서 문제가 되면 반품을 받아야 하는데, 그런 경우가 있을 것 같은데 설명 요청드립니다",51,"['정보', '감사', '다이소', '가격', '쿠팡', '판매', '문제', '반품', '경우', '설명', '요청', '드리']",긍정,긍정
다이소 바나바잎추출물은 진심 혜자템임. 밥먹고 한알먹으면 식곤증같은거 없어져요. 호기심에 사봤는데 완전정착함.,52,"['다이소', '추출물', '진심', '혜자템임', '식곤증', '호기심', '정착']",긍정,긍정
다이소 약품 궁금했는데~~ 약사님이 설명해주시니 완전 좋네요.😊 감사합니다.❤❤❤,52,"['다이소', '약품', '약사', '설명', '감사']",긍정,긍정
약사님 영상도 깔끔하면서 설명이 잘되있고 덧글다신분들한테도 친절하게 글 달아주시네요~ 정보 감사해요.,52,"['약사', '영상', '깔끔', '설명', '다시', '친절', '정보', '감사']",긍정,긍정
약사님 고마워요~!!! 사실 약국과 다이소 사이에서 눈치챙기고 있었는데 이렇게 알려주시니 감사땡큐예요~,52,"['약사', '고맙', '약국', '다이소', '사이', '눈치', '챙기', '이렇', '알리', '감사', '땡큐']",긍정,긍정
한알에 100원꼴이라 가성비가 좋은데 혈당관련해서 괜찮은거 못찾아서 아직까진 좋은습관 초산균 먹어요 ㅋ쿠ㅜㅜ 바나바잎이 괜찮다는데 저희 동네에선 계속 품절크리,52,"['가성비', '혈당', '관련', '괜찮', '습관', '초산', '괜찮', '저희', '동네', '품절']",긍정,긍정
추천해주신 거 전부 장바구니에 담아놨어요!!ㅎㅎ 감사합니다😊 혹시 영상에 올라온 비타민들은 전부 식전에 먹어도 될까요?,52,"['추천', '장바구니', '감사', '영상', '올라오', '비타민', '식전']",긍정,긍정
좋은 정보 감사합니다 ㅎㅎ 바나바 사야겠네요😊,52,"['정보', '감사']",긍정,긍정
구독했어요 좋은 영상 감사해요❤,52,"['구독', '영상', '감사']",긍정,긍정
오 이건 사야겠다. 땡큐!,52,"['이거', '땡큐']",중립,긍정
감사합니다 번창하세요!!,52,"['감사', '번창']",긍정,긍정
유용합니다 감사합니다❤,52,['감사'],긍정,긍정
역시 내실생활에 도움주시는 진정한 약사님 감사합니다🎉,52,"['실생활', '도움', '약사', '감사']",긍정,긍정
약사님 바나바잎추출물 혈당때문에 샀는데.식전.식후 언제 복용하는게 좋은가요? 그리고 코엔자임도 오전.오후 언제 먹는게 좋은지요?,52,"['약사', '추출물', '혈당', '때문', '식전', '식후', '복용', '코엔자임', '오전', '오후']",중립,긍정
"헬스를 하고 있어서 나우푸드 데일리 비츠 멀티비타민&미네랄, 나우푸드 실리마린 밀크시슬, 스포츠리서치 오메가3 이정도는 매일 챙겨먹고 있는데 추천해주신 제품도 같이 복용해도 괜찮을까요??",52,"['헬스', '푸드', '데일리', '비츠', '멀티', '비타민', '미네랄', '나우', '푸드', '밀크', '스포츠', '리서치', '오메가', '정도', '챙기', '추천', '제품', '복용', '괜찮']",긍정,긍정
약사추천은 못참지. 감사합니다,52,"['약사', '추천', '감사']",긍정,긍정
구독박습니다 😊 많이 많이 알려주세요~:),52,"['구독', '박스', '알리']",중립,긍정
"다이소에서 밀크씨슬, 코엔자임큐텐, 바나바잎 샀는데 바나바잎은 점심 식전에 먹고 나머지는 식후에 먹으려는데 괜찮을까요? ㅠㅠ 요새 체력이 너무 떨어져서요 혹시 한번에 먹기엔 너무 과한걸까요?😢 마그네슘도 샀는데 이건 저녁 식후에 먹으려구요!",52,"['다이소', '밀크', '코엔자임', '점심', '식전', '나머지', '식후', '괜찮', '요새', '체력', '떨어지', '과하', '마그네슘', '이거', '저녁', '식후']",긍정,긍정
"아버지 당뇨에 고지혈증 콜레스테롤도 높고 한데 혹시 어떤 영양제 먹어야할까요? 그리고 비티민b군, 아르기닌 제품 추천도 해줄수있나요?",52,"['아버지', '당뇨', '고지혈증', '콜레스테롤', '영양제', '티민', '아르기닌', '제품', '추천']",긍정,긍정
정보 감사합ㄴ다❤,52,"['정보', '감사']",긍정,긍정
일단 좋아요 박고 저장하고 생각해,52,"['저장', '생각']",중립,긍정
막으네슘 정말 좋네요 잘근잘근 씹어먹어도 되겠죠?,52,['막으네슘'],중립,긍정
루테인 관련 다이소 제품도 추천해주실 수 있나요 ? 루테인도 종류가많더라구요,52,"['루테', '관련', '다이소', '제품', '추천', '루테인', '종류']",긍정,긍정
감사합니다,52,['감사'],긍정,긍정
좋아요 먼저 누르고 시청~~~😊,53,"['누르', '시청']",중립,긍정
아산 배방역 앞에있는 다이소 약코너 💊 있는데 거기도 팔아요.. 진짜 저렴하더라구요 루테인 30알에 3000원😮,53,"['아산', '배방역', '다이소', '코너', '거기', '저렴하', '루테']",긍정,긍정
이런 비교분석하는 영상 넘 좋아요^^❤,53,"['비교', '분석', '영상']",중립,긍정
약의 원료는 가장 싼등급부터 원가가 200배까지 차이남. 우리 약국의 눈영양제는 다이소 보다 11배 비싼데 고정 고객이 많고 한번에 여러통 사서 친척과 같이 나누기도 함. 전문 보조제를 추천합니다. 그러나 마구 파는 제품은 싼등급의 원료만 쓸수밖에.. 가성비? 가격은 싼데 효과가 없다면 가성비 좋은걸까요?,53,"['원료', '등급', '원가', '차이', '우리', '약국', '영양제', '다이소', '비싸', '고정', '고객', '친척', '나누', '전문', '보조제', '추천', '제품', '등급', '원료', '가성비', '가격', '효과', '가성비']",긍정,긍정
유익한 정보 감사합니다 🙏,54,"['유익', '정보', '감사']",긍정,긍정
감사합니다 ❤,54,['감사'],긍정,긍정
다이소 토비콤 미니가 좋네요,54,"['다이소', '토비', '콤 미니']",중립,긍정
비타민 A는 눈건강에 도움 없나요..?,54,"['비타민', '건강', '도움']",긍정,긍정
참 유익하네요 루테인 지아잔틴 많이들어봤어요 추가로 도움될수있는 영양소가 필요하군요 저는 황반변성있어서 계속살펴보고있습니다,54,"['유익', '루테인', '지아잔틴', '추가', '도움', '영양소', '필요', '황반', '변성', '살펴보']",긍정,긍정
너무 유용해요 감사합니다 전 알로에겔 먹고 설사 해서 정보 찾아보다가 영상 보게 되었습니다,56,"['유용', '감사', '설사', '정보', '찾아보', '영상']",긍정,긍정
저게 약사들이 화낸 이유가 왜 싸게 파냐가 아니라 '그 가격으로 납품할 수 있었으면서 왜 약국 빌런 만드냐.' 였음... 이 주제는 잘 생각하고 넘어가자,58,"['저것', '약사', '화내', '이유', '아니', '가격', '납품', '약국', '만들', '주제', '생각', '넘어가']",중립,긍정
절대 저렴하지 않습니다 표준량에서 소분해서 낮은가격에 파는겁니다,58,"['표준', '가격']",중립,긍정
다이소 약은 한달치 약만 주는거고 효과도 반절 정도라 입문용으로 사는겨,58,"['다이소', '효과', '반절', '정도', '입문']",긍정,긍정
참고로 다이소 비타민+영양제는 성분미달이예요 그 가격에 딱 그 품질이니까 큰 기대는 하지마샘,58,"['참고', '다이소', '비타민', '영양제', '성분', '미달', '가격', '품질', '기대']",긍정,긍정
솔직히 저렴하면서 좋은건 없음. 가성비 있는 건 있지. 다이소에서 사면 후회하는 것은 내구성이 중요한 물건들이었다. 게다가 내구성 쓸만하고 괜찮은 제품은 어느새 쥐도새도 모르게 사라지고 하위호환 제품만 늘어남. 그래서 솔직히 건강기능식품이랑 화장품도 못 믿겠어서 안삼.,58,"['저렴하', '가성비', '다이소', '후회', '내구', '중요', '물건', '내구', '괜찮', '제품', '모르', '사라지', '하위', '호환', '제품', '늘어나', '건강', '기능', '식품', '화장품']",긍정,긍정
와아 강아지 영양ㅇ제는 넘좋다,58,"['강아지', '영양제']",중립,긍정
왜 저렴한지 약성분이 다른 이유는 말 안하네,58,"['저렴하', '성분', '다르', '이유']",긍정,긍정
식후 혈당 방어에 도움이 되는 땅콩버터 확인하기 ➡https://www.youtube.com/watch?v=biZOjSzMq6U&t=3s,59,"['식후', '혈당', '방어', '도움', '땅콩', '버터', '확인']",긍정,긍정
와. 엄청 꼼꼼히 실험하셨네요. 입으로 떠드는 의사유튜브보다 훨씬 도움됩니다.,59,"['실험', '떠들', '의사', '유튜브', '도움']",긍정,긍정
효과가 좋으면 벌써 처방약으로 나왔겠죠 영양제는 영양제일뿐,59,"['효과', '처방', '나오', '영양제', '영양제']",긍정,긍정
"다이소 쏘팔메토, 루테인, 칼슘마그네슘 먹고 있는데, 서서히 좋아져서 한달이면 효과가 나오더라구요. 가격 생각하면 꿀입니다.",59,"['다이소', '쏘팔메토', '루테', '칼슘', '마그네슘', '효과', '나오', '가격', '생각']",긍정,긍정
당뇨 탈출한 사람으로 가장 효과 좋은거 결국 체중 다이어트 그리고 현실적인거 한가지 더 당뇨약 보통 병원에서 2개월치 보통 5만원쯤이죠 그러면 실비 보험 있으면 돌려 받으면 만원정도 그러면 굳이 저 바나바 잎 부터 여러가지 많잖아요 효과는 아주 없진 않은데 결국 근본적인 치료는 살빼세요 그리고 근육이 단련하면서 근육이 혈당을 써야 합니다. 인간의 육체는 항산성이 좋아서 결국 당뇨 치료는 살빼고 근육이 혈당을 쓰는걸 유지하는게 몸이 적응을 하면 그때부터 당뇨가 호전되고 치료 되는 겁니다.,59,"['당뇨', '탈출', '사람', '효과', '체중', '다이어트', '현실', '가지', '당뇨', '병원', '개월', '실비', '보험', '돌리', '정도', '가지', '효과', '결국', '근본', '치료', '근육', '단련', '근육', '혈당', '인간', '육체', '항산', '당뇨', '치료', '근육', '혈당', '유지', '적응', '그때', '당뇨', '호전', '치료']",긍정,긍정
당뇨인 들에게 좋은 컨텐츠네요. 자신의 몸을 테스터용으로 사용하다니 진정성과 진심이 느껴지네요. 앞으로 일익번창 하시길 바랍니다.,59,"['당뇨', '컨텐츠', '자신', '테스터', '사용', '진정', '진심', '느끼', '번창', '바라']",중립,긍정
감사합니다. 참고가 많이 됩니다. 그래프를 보면 당뇨인 답지 않은 모습이네요.. 건강하게 관리를 잘하고 계신것 같아 큰 참고가 되겠습니다. 화이팅입니다..^^,59,"['감사', '참고', '그래프', '당뇨', '모습', '건강', '관리', '계시', '참고']",긍정,긍정
솔직한 후기 감사히 잘 보았습니다.감사 합니다.,59,"['후기', '감사']",긍정,긍정
바로구독박았음... 이렇게 오랫동안 실험해서 올려주는거 꽁짜로보는데 안누를수가없다.,59,"['구독', '이렇', '오랫동안', '실험', '올리', '꽁짜', '누르']",중립,긍정
이게 밥먹기 전에 한 30분전에 먹으면 효과가 더 좋더라고요 전 개인적으로,59,"['이것', '효과', '개인']",긍정,긍정
밥먹고 가벼운 산책하는게 최고,59,"['가볍', '산책', '최고']",긍정,긍정
수고 많으셨어요 좋은 정보 감사 합니다,59,"['수고', '정보', '감사']",긍정,긍정
