comment_text,content_id,형태소,감정
예쁘게의 기준이 다른가봐요^^,289,"['예쁘', '기준', '다르']",중립
불타는 효자,289,"['불타', '효자']",중립
불이나는 효자,289,['효자'],중립
효자,289,['효자'],중립
하츄핑 무시하지마 ㅠ (빨왔다 항상 좋은 영상 감사합니다!,289,"['하츄핑', '무시', '영상', '감사']",중립
❤❤❤❤,289,[],중립
*티니팡*,289,['티니팡'],중립
디알엑스 월즈 가보자 화이팅,289,"['디알', '엑스', '월즈']",중립
티니핑 사망,289,"['티니핑', '사망']",중립
제가 좋아요 700만들었어요!,289,['만들'],중립
ㅋㅋㅋㅋ크,289,[],중립
친구분 한테 취두부 국물얼려서 민트초코 라고하고 먹여주세요,289,"['친구', '취두부', '국물', '얼리', '민트', '초코', '먹이']",중립
효자 3빠,289,['효자'],중립
,290,[],중립
선생님🎉🎉🎉,291,['선생'],중립
오늘 다이소 가야겠네요😊,292,['다이소'],중립
"📍콜라겐을 고를 때 최소 저의 기준은 이렇습니다. -저분자 콜라겐 펩타이드 함량은 2,000~5,000mg -비타민C와 함께 섭취해야 생체 이용률이 올라간다는 점 -흡수율을 위해서는 분자 크기가 500달톤 이하일 것 또한 다이소 제품이라고 해서 무조건 가성비가 좋은 것은 아닙니다. 소분 포장으로 가격을 저렴해 보이게 하거나, 실제 스펙이 낮아 가성비가 떨어지는 경우도 많습니다. 따라서 무작정 구매하기보다, 명확한 기준을 가지고 꼼꼼히 따져보는 것이 중요합니다. 📣본 채널로 오시면 풀 영상 보실 수 있어요!",293,"['콜라겐', '고르', '최소', '기준', '이렇', '저분자', '콜라겐', '펩타이드', '함량', '비타민', '섭취', '생체', '이용', '올라가', '흡수', '위하', '분자', '크기', '이하', '다이소', '제품', '가성비', '아니', '포장', '가격', '저렴하', '보이', '스펙', '가성비', '떨어지', '경우', '작정', '구매', '기준', '가지', '따지', '중요', '채널', '영상']",긍정
멀티비타민은 괜찮을까요??ㅠㅠ,293,"['멀티', '비타민', '괜찮']",중립
⚖️ SERA 3호 판결 요약 📋 유죄 조건: 성분표 안 보고 브랜드만 보고 구매 올리브영 = 무조건 좋다고 생각 다이소 = 무조건 싸서 좋다고 생각 ✅ 무죄 조건: 성분표 직접 비교 후 구매 단일 성분 → 다이소 충분히 고려 복합 성분 → 함량 꼼꼼히 체크 ⚠️ 반드시 확인할 것: 핵심 성분 함량 (mg 단위) 부성분 함량 차이 원료 원산지 💬 지금 어디서 영양제 사고 계세요? 분석 원하는 영양제 댓글로 알려주세요. 링크 필요하신 분은 '링크' 댓글 남겨주세요. ※ 개인 건강 상태에 따라 전문가 상담 권장 🛒 SERA가 고른 가성비 영양제 → 설명란에서 확인,294,"['판결', '요약', '유죄', '조건', '성분', '브랜드', '구매', '올리브', '생각', '다이소', '생각', '무죄', '조건', '성분', '비교', '구매', '단일', '성분', '다이소', '고려', '복합', '성분', '함량', '체크', '확인', '핵심', '성분', '함량', '단위', '성분', '함량', '차이', '원료', '원산지', '어디', '영양제', '분석', '영양제', '댓글', '알리', '링크', '필요', '링크', '댓글', '남기', '개인', '건강', '상태', '따르', '전문가', '상담', '권장', '고르', '가성비', '영양제', '설명', '확인']",긍정
와...다이소에 젤리 영양식품은 미쳤다 갓이소...ㄷㄷㄷ,295,"['와다이소', '젤리', '영양', '식품', '미치']",중립
오 ~로라 핑!! 쳘분스틱;;!!!,295,['스틱'],중립
?????????? 내일 있을 시험 공부하다가 알고리즘으로 들어왓는데 다이소에 티니핑 건강식품도 팔앗어요..????????? 우와 ㅋㅋㅋㅋㅋ 첨 알앗어요!! ㅋㅋㅋㅋ 딱히 먹고 싶지는 않지만.. 나중에 다이소에서 보이면 한번 눈 여겨 볼 거 같아요 ㅋㅋㅋ 이번 다이소 제품 리뷰 해주셔서 감사합니다!! 💖💖,295,"['내일', '시험', '공부', '알고리즘', '들어오', '다이소', '건강식품', '나중', '다이소', '보이', '여기', '이번', '다이소', '제품', '리뷰', '감사']",중립
머가 젤 마씨써여??,295,['마씨써여'],중립
,296,[],중립
"영상 속 다이소 영양제 구매링크: https://link.coupang.com/a/cZK6jI 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 다이소 대웅제약 건강식품 눈 건강 & 혈행 개선 3종 세트 오메가3 / 코엔자임 Q10 / 멀티비타민 미네랄 가격 : 25,300원 링크 : https://link.coupang.com/a/cZK6jI 2위 : 다이소 대웅제약 건강식품 뼈 건강 올인원 3종 세트 칼슘 / 칼슘 마그네슘 비타민D / 비타민D 가격 : 22,900원 링크 : https://link.coupang.com/a/cZK6jL 3위 : 다이소 대웅제약 건강식품 여성 데일리 루틴 4종세트 철분 / 코엔자임 Q10 / 비타민D / 락토핏 골드 가격 : 26,600원 링크 : https://link.coupang.com/a/cZK6jM 4위 : 다이소 대웅제약 건강식품 남성 건강 활력 3종 세트 쏘팔메토 / 멀티비타민 미네랄 / 오메가3 가격 : 25,300원 링크 : https://link.coupang.com/a/cZK6jN 5위 : 다이소 대웅제약 건강식품 면역력 집중 3종 세트 프로폴리스 / 비타민D / 락토핏 골드 가격 : 22,900원 링크 : https://link.coupang.com/a/cZK6jP 6위 : 다이소 대웅제약 건강식품 어린이 성장 비타민 2종 멀티비타민 키즈 / 칼슘 마그네슘 키즈 가격 : 19,200원 링크 : https://link.coupang.com/a/cZK6jT 7위 : 다이소 대웅제약 건강식품 시니어종합 케어 5종 세트 멀티비타민 / 오메가3 / 칼슘 / 코엔자임 Q10 / 비타민D 가격 : 35,200원 링크 : https://link.coupang.com/a/cZK6jW 8위 : 다이소 비타민B 대웅제약 가격 : 18,900원 링크 : https://link.coupang.com/a/cZK6jY 9위 : 다이소 대웅제약 건강식품 가족 종합 건강 세트 (5종) 멀티비타민비네랄 / 비타민D / 오메가3 / 칼슘마그네슘D(키즈) / 랏토핏 골드 가격 : 35,200원 링크 : https://link.coupang.com/a/cZK6j0 10위 : 다이소 비타민B 대웅제약 가격 : 9,900원 링크 : https://link.coupang.com/a/cZK6j2 감사합니다.",297,"['영상', '다이소', '영양제', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '대웅제약', '건강식품', '건강', '개선', '세트', '오메가', '코엔자임', '멀티', '비타민', '미네랄', '가격', '링크', '다이소', '대웅제약', '건강식품', '건강', '인원', '세트', '칼슘', '칼슘', '마그네슘', '비타민', '비타민', '가격', '링크', '다이소', '대웅제약', '건강식품', '여성', '데일리', '루틴', '세트', '철분', '코엔자임', '비타민', '락토핏', '골드', '가격', '링크', '다이소', '대웅제약', '건강식품', '남성', '건강', '활력', '세트', '쏘팔메토', '멀티', '비타민', '미네랄', '오메가', '가격', '링크', '다이소', '대웅제약', '건강식품', '면역력', '세트', '프로폴리스', '비타민', '락토핏', '골드', '가격', '링크', '다이소', '대웅제약', '건강식품', '어린이', '성장', '비타민', '멀티', '비타민', '키즈', '칼슘', '마그네슘', '키즈', '가격', '링크', '다이소', '대웅제약', '건강식품', '시니어', '종합', '케어', '세트', '멀티', '비타민', '오메가', '칼슘', '코엔자임', '비타민', '가격', '링크', '다이소', '비타민', '대웅제약', '가격', '링크', '다이소', '대웅제약', '건강식품', '가족', '종합', '건강', '세트', '멀티', '비타민', '비타민', '오메가', '칼슘', '마그네슘', '키즈', '랏토핏', '골드', '가격', '링크', '다이소', '비타민', '대웅제약', '가격', '링크', '감사']",중립
"영상 속 다이소 영양제 구매링크: https://link.coupang.com/a/cCaSBg 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 다이소 대웅제약 건강식품 남성 건강 활력 3종 세트 쏘팔메토 / 멀티비타민 미네랄 / 오메가3, 1개 가격 : 25,300원 링크 : https://link.coupang.com/a/cCaSBg 2위 : 위타민 에너지 스트레스 피로개선 올인원영양제 30회분, 1박스 가격 : 64,900원 링크 : https://link.coupang.com/a/cCaSGr 3위 : 모리앤 종합 식물영양제 10p, 350ml, 1개 가격 : 2,250원 링크 : https://link.coupang.com/a/cCaSLG 4위 : 다이소 대웅제약 건강식품 면역력 집중 3종 세트 프로폴리스 / 비타민D / 락토핏 골드, 1개 가격 : 22,900원 링크 : https://link.coupang.com/a/cCaSP2 5위 : 하루영양365 17종비타민미네랄을 한번에 지친일상에 활력을주는 최적의 배합 영양제, 1개, 90정 가격 : 38,000원 링크 : https://link.coupang.com/a/cCaSU4 6위 : 휘트니스 식염포도당 1000정, 1개 가격 : 10,800원 링크 : https://link.coupang.com/a/cCaSZ0 7위 : 다이소 대웅제약 건강식품 시니어종합 케어 5종 세트 멀티비타민 / 오메가3 / 칼슘 / 코엔자임 Q10 / 비타민D, 1개 가격 : 35,200원 링크 : https://link.coupang.com/a/cCaS5y 8위 : 탐사 전식물용 앰플영양제 40p | 토양활력제 10p 가격 : 8,590원 링크 : https://link.coupang.com/a/cCaTcY 9위 : 다이소 대웅제약 건강식품 프리미엄 건강 통합 세트 (6종) 멀티비타민 / 오메가3 / 철분 / 가르시니아 / 유산균 / 비타민D, 1개 가격 : 38,900원 링크 : https://link.coupang.com/a/cCaThH 10위 : 천혜당 심염포도당 1000정 여름작업 운동 야외활동, 1개 가격 : 12,000원 링크 : https://link.coupang.com/a/cCaTmF 감사합니다.",298,"['영상', '다이소', '영양제', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '대웅제약', '건강식품', '남성', '건강', '활력', '세트', '쏘팔메토', '멀티', '비타민', '미네랄', '오메가', '가격', '링크', '위타민', '에너지', '스트레스', '피로', '개선', '인원', '영양제', '박스', '가격', '링크', '모리앤', '종합', '식물', '영양제', '가격', '링크', '대웅제약', '건강식품', '면역력', '세트', '프로폴리스', '비타민', '락토핏', '골드', '가격', '링크', '하루', '영양', '비타민', '미네랄', '지치', '일상', '활력', '최적', '배합', '영양제', '가격', '링크', '휘트니스', '식염', '포도당', '가격', '링크', '대웅제약', '건강식품', '시니어', '종합', '케어', '세트', '멀티', '비타민', '오메가', '칼슘', '코엔자임', '비타민', '가격', '링크', '탐사', '식물', '앰플', '영양제', '토양', '활력', '가격', '링크', '대웅제약', '건강식품', '프리미엄', '건강', '통합', '세트', '멀티', '비타민', '오메가', '철분', '가르', '유산균', '비타민', '가격', '링크', '천혜', '포도당', '여름', '작업', '운동', '야외', '활동', '가격', '링크', '감사']",중립
,299,[],중립
,300,[],중립
,301,[],중립
,302,[],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cUDU8Y 1위 : 이너랩 상큼한 츄어블 비타민C 500, 60정, 2개 가격 : 22,500원 링크 : https://link.coupang.com/a/cUDU8Y 2위 : 이너랩 상큼한 츄어블 비타민C 500, 60정, 1개 가격 : 11,400원 링크 : https://link.coupang.com/a/cUDU8Z 3위 : 동국제약 마데카 리포좀 비타민C 가격 : 6,660원 링크 : https://link.coupang.com/a/cUDU82 4위 : 동국제약 마데카 리포좀 비타민C 가격 : 29,200원 링크 : https://link.coupang.com/a/cUDU84 5위 : 동국제약 마데카 리포좀 비타민C 가격 : 16,700원 링크 : https://link.coupang.com/a/cUDU85 6위 : 동국제약 마데카 리포좀 비타민C 가격 : 33,680원 링크 : https://link.coupang.com/a/cUDU86 7위 : 헬퍼장 츄어블 비타민 C 플러스 영양제, 180정, 1개 가격 : 13,900원 링크 : https://link.coupang.com/a/cUDU87 8위 : 동국제약 마데카 리포좀 비타민C 가격 : 22,250원 링크 : https://link.coupang.com/a/cUDU88 9위 : 동국제약 마데카 리포좀 비타민C 가격 : 67,300원 링크 : https://link.coupang.com/a/cUDU89 10위 : 다이소 비타민C 대웅제약 가격 : 17,900원 링크 : https://link.coupang.com/a/cUDU9a ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",303,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '이너', '츄어블', '비타민', '가격', '링크', '이너', '츄어블', '비타민', '가격', '링크', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '헬퍼', '츄어블', '비타민', '플러스', '영양제', '가격', '링크', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '다이소', '비타민', '대웅제약', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
아 다이소 또가고싶네요 아산 배방역 앞에있는 다이소 진짜 좋아요 엘리베이터도 있고 잘해놨드라구요😮 약 코너도있어요! 역시 다이소 ㅎㅎ,304,"['다이소', '아산', '배방역', '다이소', '엘리베이터', '코너', '다이소']",중립
"[다이소영양제] 루테인 편 요약 : 3번 제품으로 고르세요. 1. 대웅제약 루테인(30정) 루테인20mg 과 비타민A 2. 종근당건강 눈건강엔 루테인지아잔틴(18캡슐) 루테인지아잔틴 합 20mg 과 비타민A E D B, 아연 3. 안국 토비콤 루테인 지아잔틴 미니(30캡슐) 루테인지아잔틴 합 20mg 와 비타민A 4. 안국 토비톰 루테인 지아잔틴(24캡슐) 루테인지아잔틴 합 20mg 과 비타민A E D B C, 아연",304,"['다이소', '영양제', '루테', '요약', '제품', '고르', '대웅제약', '루테', '루테', '비타민', '종근당', '건강', '건강', '루테', '캡슐', '루테인지아잔틴', '비타민', '아연', '안국', '토비콤', '루테', '지아', '미니', '캡슐', '루테인지아잔틴', '비타민', '토비', '루테', '지아', '잔틴', '캡슐', '루테인지아잔틴', '비타민', '아연']",중립
,305,[],중립
,306,[],중립
바나바잎 3000원인디,307,['바나바잎'],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cVe6fA 1위 : 동국제약 마데카 리포좀 비타민C 가격 : 6,660원 링크 : https://link.coupang.com/a/cVe6fA 2위 : 경남제약 퓨어 비타민C 3000 고함량 90포, 270g, 2개 가격 : 29,900원 링크 : https://link.coupang.com/a/cVe6fB 3위 : 퓨처메이트 레티놀 비타민C 식약처HACCP인증 가격 : 202,800원 링크 : https://link.coupang.com/a/cVe6fC 4위 : 프리미엄 고용량 비타민C 고함량 1000 아연 비타민 씨 수용성 청소년 수험생 중학생 고등학생 비타민 비타민C 골드 1000MG 100정 2통, 100정, 4개 가격 : 27,970원 링크 : https://link.coupang.com/a/cVe6fD 5위 : 퓨처메이트 레티놀 비타민C 식약처HACCP인증 가격 : 169,000원 링크 : https://link.coupang.com/a/cVe6fE 6위 : 비타민C1000, 2개, 200정 가격 : 22,990원 링크 : https://link.coupang.com/a/cVe6fF 7위 : 식물성 먹는 레티놀 영국산 비타민C 저분자 콜라겐 펩타이드 글루타치온 식약청인증 HACCP 가격 : 42,900원 링크 : https://link.coupang.com/a/cVe6fG 8위 : 헬퍼장 츄어블 비타민 C 플러스 영양제, 180정, 1개 가격 : 13,900원 링크 : https://link.coupang.com/a/cVe6fH 9위 : 퓨처메이트 레티놀 비타민C 식약처HACCP인증 가격 : 33,800원 링크 : https://link.coupang.com/a/cVe6fI 10위 : 이너랩 상큼한 츄어블 비타민C 500, 60정, 1개 가격 : 11,400원 링크 : https://link.coupang.com/a/cVe6fJ ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",308,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '동국', '제약', '마데카', '리포', '비타민', '가격', '링크', '경남', '제약', '퓨어', '비타민', '함량', '가격', '링크', '퓨처', '메이트', '레티노', '비타민', '식약처', '인증', '가격', '링크', '프리미엄', '용량', '비타민', '함량', '아연', '비타민', '수용성', '청소년', '수험', '중학생', '고등학생', '비타민', '비타민', '골드', '가격', '링크', '퓨처', '메이트', '레티노', '비타민', '식약처', '인증', '가격', '링크', '비타민', '가격', '링크', '식물', '레티노', '영국', '비타민', '분자', '콜라겐', '펩타이드', '식약청', '인증', '가격', '링크', '헬퍼', '츄어블', '비타민', '플러스', '영양제', '가격', '링크', '퓨처', '메이트', '레티노', '비타민', '식약처', '인증', '가격', '링크', '이너', '츄어블', '비타민', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
,309,[],중립
,310,[],중립
,311,[],중립
,312,[],중립
"영상 속 다이소 영양제 구매링크: https://link.coupang.com/a/cWGYXX 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 다이소 대웅제약 건강식품 시니어종합 케어 5종 세트 멀티비타민 / 오메가3 / 칼슘 / 코엔자임 Q10 / 비타민D 가격 : 35,200원 링크 : https://link.coupang.com/a/cWGYXX 2위 : 다이소 대웅제약 건강식품 뼈 건강 올인원 3종 세트 칼슘 / 칼슘 마그네슘 비타민D / 비타민D 가격 : 22,900원 링크 : https://link.coupang.com/a/cWGYXZ 3위 : 안국약품 V-pack 브이팩 여성용 종합영양제 히알루론산 비타민 칼슘(4정 X 7포) 가격 : 9,400원 링크 : https://link.coupang.com/a/cWGYX0 4위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cWGYX2 5위 : 다이소 대웅제약 건강식품 여성 데일리 루틴 4종세트 철분 / 코엔자임 Q10 / 비타민D / 락토핏 골드 가격 : 26,600원 링크 : https://link.coupang.com/a/cWGYX6 6위 : 다이소 대웅제약 건강식품 눈 건강 & 혈행 개선 3종 세트 오메가3 / 코엔자임 Q10 / 멀티비타민 미네랄 가격 : 25,300원 링크 : https://link.coupang.com/a/cWGYX8 7위 : 일상속반짝 3칸 약통 블루 가격 : 6,800원 링크 : https://link.coupang.com/a/cWGYX9 8위 : 산화마그네슘 프리미엄 마그네슘 캐나다 90정 3개월분 가격 : 22,000원 링크 : https://link.coupang.com/a/cWGYYe 9위 : 락피도 티니핑 칼슘스틱 12포 복숭아 가격 : 16,900원 링크 : https://link.coupang.com/a/cWGYYh 10위 : 대웅제약 DR BEAR 닥터베어 멀티비타민 미네랄 (30일분) 가격 : 24,800원 링크 : https://link.coupang.com/a/cWGYYi 감사합니다.",313,"['영상', '다이소', '영양제', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '대웅제약', '건강식품', '시니어', '종합', '케어', '세트', '멀티', '비타민', '오메가', '칼슘', '코엔자임', '비타민', '가격', '링크', '대웅제약', '건강식품', '건강', '인원', '세트', '칼슘', '칼슘', '마그네슘', '비타민', '비타민', '가격', '링크', '안국', '약품', '브이', '여성', '종합', '영양제', '히알루론산', '비타민', '칼슘', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '대웅제약', '건강식품', '여성', '데일리', '루틴', '세트', '철분', '코엔자임', '비타민', '락토핏', '골드', '가격', '링크', '대웅제약', '건강식품', '건강', '개선', '세트', '오메가', '코엔자임', '멀티', '비타민', '미네랄', '가격', '링크', '일상', '블루', '가격', '링크', '산화 마그네슘', '프리미엄', '마그네슘', '캐나다', '개월', '가격', '링크', '락피도', '티니핑', '칼슘', '스틱', '복숭아', '가격', '링크', '대웅제약', '닥터', '베어', '멀티', '비타민', '미네랄', '가격', '링크', '감사']",중립
,314,[],중립
제가 필요한거네요 ㅎ...,315,['필요'],중립
요새 피곤한데 다이소걸로 입문해볼까,315,"['피곤', '다이소', '입문']",중립
,316,[],중립
,317,[],중립
"영상 속 다이소 영양제 보관 구매링크: https://link.coupang.com/a/cD3tUN 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 스텐레스 알약통 키링 다양한 컬러 비상약통, 실버(대), 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cD3tUN 2위 : 조빈니타 프리미엄 요일별 휴대용 약통, 블랙, 1개 가격 : 10,900원 링크 : https://link.coupang.com/a/cD3t0W 3위 : 투더 탕비실 정리함 아크릴 보관케이스 7칸, 1개, 투명 가격 : 23,210원 링크 : https://link.coupang.com/a/cD3t6T 4위 : 세븐스타 휴대용 7칸 약통, 2개 가격 : 3,290원 링크 : https://link.coupang.com/a/cD3udx 5위 : 하루잡화 식탁 위 약통 정리함, 1개, 화이트 가격 : 29,700원 링크 : https://link.coupang.com/a/cD3ujw 6위 : 라이프드레그샵 약상자 심플 정리함, 1개, 화이트 가격 : 16,800원 링크 : https://link.coupang.com/a/cD3up2 7위 : 조빈니타 완벽 밀폐 일주일 약통, 블랙 2칸, 1개 가격 : 12,500원 링크 : https://link.coupang.com/a/cD3uvj 8위 : 시스맥스 UP 시스템 멀티박스, 회색, 12단 가격 : 29,330원 링크 : https://link.coupang.com/a/cD3uAN 9위 : 스릴라이프 깊은수납 휴대용 요일별 알약케이스, 2개 가격 : 8,640원 링크 : https://link.coupang.com/a/cD3uGj 10위 : 키펙스 파스텔 컬러 브레드박스 무광화이트, 1개 가격 : 21,400원 링크 : https://link.coupang.com/a/cD3uOv 감사합니다.",318,"['영상', '다이소', '영양제', '보관', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '스텐', '레스', '알약', '다양', '컬러', '비상', '실버', '가격', '링크', '조빈니타', '프리미엄', '요일', '휴대', '블랙', '가격', '링크', '정리', '아크릴', '보관', '케이스', '투명', '가격', '링크', '세븐', '스타', '휴대', '가격', '링크', '하루', '잡화', '식탁', '정리', '화이트', '가격', '링크', '라이프', '상자', '심플', '정리', '화이트', '가격', '링크', '조빈니타', '완벽', '밀폐', '주일', '블랙', '가격', '링크', '시스', '맥스', '시스템', '멀티', '박스', '회색', '가격', '링크', '스릴', '라이프', '수납', '휴대', '요일', '알약', '케이스', '가격', '링크', '키펙스', '파스텔', '컬러', '브레드', '박스', '화이트', '가격', '링크', '감사']",중립
다이소식물영양제 대신 안전한 고농축 친환경 식물영양제를 사용해보세요! 3대영양소+아미노산+폴리인산+천연미네랄+광합성촉진성분까지 함유되어 생육활성기에 최고의 식물영양제입니다.,319,"['다이소', '식물', '영양제', '대신', '안전', '농축', '환경', '식물', '영양제', '사용', '영양소', '아미노산', '폴리', '인산', '천연', '미네랄', '광합성', '촉진', '성분', '함유', '생육', '활성', '최고', '식물', '영양제']",긍정
"이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 5위 - 프로젝트21 강아지 퓨어 영양제, 호흡기/기관지, 1세트 가격 : 31900원 할인제품 : https://link.coupang.com/a/c62Aog 4위 - 펫펫펫 강아지 기관지 영양제 협착증 기침 호흡기 보조제 약 사료 굿랩, 30회분, 호흡기/기관지, 1개 가격 : 31700원 할인제품 : https://link.coupang.com/a/c62Ana 3위 - KAIKOORA 바이탈베르크 100g 강아지기침 기관지협착증 강아지기관지영양제 켁켁거림, 면역/항산화, 2개 가격 : 75800원 할인제품 : https://link.coupang.com/a/c62zjy 2위 - 썬데이펫 강아지 기관지 협착증 영양제 기침 약 켁켁거림 보조제 메디솔브 코큐텐 30g, 메디솔브 코큐텐 30g (영양제), 1개 가격 : 23900원 할인제품 : https://link.coupang.com/a/c62zig 1위 - 닥터바이 브레스 강아지 영양제, 호흡기/기관지, 2세트, 30회분 가격 : 61600원 할인제품 : https://link.coupang.com/a/c62zhb #TOP5 #베스트상품 #인기상품 #필수템 #가성비좋은제품 #추천상품 #베스트픽 #쇼핑가이드 #핫템",320,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '프로젝트', '강아지', '퓨어', '영양제', '호흡기', '기관지', '세트', '가격', '할인', '제품', '강아지', '기관지', '영양제', '협착', '기침', '호흡기', '보조제', '사료', '호흡기', '기관지', '가격', '할인', '제품', '바이탈베르크', '강아지', '기침', '기관지', '협착', '강아지', '기관지', '영양제', '켁켁거림', '면역', '항산화', '가격', '할인', '제품', '데이', '강아지', '기관지', '협착', '영양제', '기침', '켁켁거림', '보조제', '메디솔브', '코큐텐', '메디솔브', '코큐텐', '영양제', '가격', '할인', '제품', '닥터', '바이', '브레스', '강아지', '영양제', '호흡기', '기관지', '세트', '가격', '할인', '제품', '베스트', '상품', '인기', '상품', '필수', '가성비', '제품', '추천', '상품', '베스트', '쇼핑', '가이드']",긍정
,321,[],중립
,322,[],중립
,323,[],중립
,324,[],중립
"(저장/공유) #다이소추천템 다이소에 영양제 나오는건 알고있었는데~ 아이들영양제도 나오는지는 몰랐어요 다이소에 티니핑이 쭉 깔려있길래.. 뭐야??하고 보니 티니핑 영양제였음.. 궁금해서 최애인 오로라핑으로 골랐더니 철분스틱ㅋㅋㅋ 새콤하니 맛있나봅니다 5천원에 락피도제품이니 괜춘한듯! 철분말고 비타민, 쾌변, 칼슘, 면역 빌베리, 아르기닌도 있음",325,"['저장', '공유', '다이소', '추천', '다이소', '영양제', '나오', '아이', '영양제', '나오', '모르', '다이소', '깔리', '티니', '영양제', '궁금하', '애인', '오로라', '고르', '철분', '스틱', '맛있', '제품', '철분', '비타민', '쾌변', '칼슘', '면역', '빌 베리', '아르기닌']",긍정
와우 다이소에 티니핑영양제까지😁😁,325,"['다이소', '영양제']",중립
캐치 티니핑❤ 영양제 도 나왔군요😊 캐릭터 디자인 이라서 달콤이가 좋아할것 같아요❤ 오로라핑❤닮은 달콤이😊 넘 이쁘구 사랑스럽지요😚,325,"['캐치', '티니', '영양제', '나오', '캐릭터', '디자인', '좋아하', '오로라', '이쁘', '사랑']",중립
지금 가봐야겠어요~ 아이들영앙제가 있다는건 처음알았어요~,325,"['아이', '처음']",중립
장돌뱅이님 짱이에요 👍 항상 건강하세요 🙏 🎉 💕,326,"['장돌뱅이', '건강']",중립
오늘은 풋고추 꿀팁 알려주네요 영상 잘볼께요 좋은날 보내세요 🌶 ☕️,326,"['오늘', '고추', '알리', '영상', '보내']",중립
한국 최고의 영농 지도사.,326,"['한국', '최고', '영농', '지도사']",긍정
유난히 고추사랑이 크시군요. 풋고주는 툇마루에서 밥에 시원한 물을 부어 된장 찍어서 먹으면 최고의 맛 이였는데...고추 품종도 여러가지라서 여러 맛을 보시겠네요. 가지고추 맛은 어떤가요?,326,"['고추', '사랑', '풋고주', '툇마루', '된장', '최고', '고추', '품종', '가지', '가지', '고추', '어떻']",긍정
상추는 심고 바로 검정 덮게를 덮나요?? 초보라 ㅋㅋㅋ 고추 꿀팁도 감사해요^^,326,"['상추', '검정', '초보', '고추', '감사']",중립
화분에 심을때는 비료를 뿌리에 바로 주면 안된다는데 어디에 줍니까?,326,"['화분', '비료', '뿌리', '어디']",중립
